,AGU,ATM,LDO,LPIN,MIR,SFE,TLA,VAL,CEN,OBL_med,OBL_pred
280,47.0,-1.0,-1.0,111.0,-1.0,66.619,42.4,22.8,41.61,52.3,30.135498
281,12.22,8.09,15.26,-1.0,-1.0,-1.0,13.67,9.34,9.65,6.73,13.799023
282,-1.0,15.6,15.9,30.8,-1.0,-1.0,19.87,-1.0,-1.0,0.0,2.4495897
283,16.13,16.83,39.25,-1.0,49.24,39.96,34.1,18.57,24.94,28.18,26.439207
284,20.2,58.1,-1.0,-1.0,44.5,32.18,54.23,-1.0,32.19,33.7,28.134003
285,64.68,64.42,83.26,210.48,-1.0,-1.0,66.11,39.48,66.11,64.02,64.795235
286,-1.0,-1.0,10.9,15.3,13.56,20.89,5.7,9.2,10.0,12.6,10.367865
287,-1.0,30.8,39.2,97.9,33.59,80.909,31.4,-1.0,24.9,86.3,25.762707
288,-1.0,39.9,47.7,80.1,66.93,73.575,41.2,-1.0,69.3,58.2,49.555016
289,55.9,43.7,-1.0,66.6,89.04,89.251,-1.0,61.8,32.29,47.0,35.075546
290,-1.0,50.4,53.4,37.2,57.9,73.583,58.3,50.5,56.57,45.8,47.43334
291,24.63,21.59,26.17,59.75,-1.0,-1.0,19.61,21.23,19.79,10.67,27.071575
292,-1.0,6.9,34.9,50.7,-1.0,-1.0,-1.0,19.5,27.27,27.2,19.389767
293,-1.0,-1.0,-1.0,11.3,21.02,26.792,8.7,13.3,8.4,8.2,10.205786
294,21.94,21.68,19.52,43.7,47.08,-1.0,18.83,18.22,25.63,27.68,21.255362
295,-1.0,35.1,44.3,54.3,-1.0,-1.0,74.8,75.2,-1.0,33.1,39.496864
296,77.1,44.12,49.57,70.72,-1.0,43.52,47.6,55.75,-1.0,43.59,62.50228
297,-1.0,7.1,17.1,10.9,-1.0,-1.0,9.87,-1.0,7.03,0.0,1.8378932
298,-1.0,89.1,138.3,380.8,179.15,252.49,106.0,100.7,157.4,46.9,80.8076
299,-1.0,43.4,34.3,79.4,72.69,66.338,41.7,-1.0,44.8,35.1,40.876595
300,-1.0,24.7,67.4,161.7,-1.0,-1.0,77.34,30.2,-1.0,35.2,29.47536
301,36.2,32.6,-1.0,43.0,67.71,68.008,61.6,40.0,36.91,42.9,30.424057
302,27.91,24.02,77.39,-1.0,-1.0,214.56,72.01,29.13,30.57,21.12,32.82354
303,-1.0,-1.0,-1.0,24.7,33.14,49.202,29.8,35.8,18.2,15.5,18.346512
304,-1.0,34.2,24.2,39.3,71.35,117.0,32.0,-1.0,33.3,30.5,36.983685
305,21.6,-1.0,-1.0,-1.0,51.8,44.778,44.32,-1.0,30.43,15.1,20.07424
306,-1.0,-1.0,29.9,25.9,48.69,83.092,30.4,71.3,38.7,21.7,33.078453
307,36.2,30.7,-1.0,66.1,43.32,118.84,-1.0,35.2,31.59,37.4,33.756527
308,-1.0,33.8,73.7,108.8,102.28,75.73,-1.0,-1.0,45.2,43.7,53.119137
309,-1.0,-1.0,-1.0,89.5,30.65,93.918,34.7,19.0,20.1,12.5,25.889713
310,-1.0,36.2,49.1,56.8,92.12,69.995,34.4,-1.0,46.8,36.9,41.254826
311,-1.0,25.1,-1.0,44.3,-1.0,-1.0,-1.0,19.8,35.44,25.3,33.736774
312,-1.0,4.0,82.0,85.8,-1.0,-1.0,-1.0,-1.0,32.92,59.1,41.523636
313,-1.0,37.0,48.5,105.5,-1.0,-1.0,-1.0,35.5,25.51,29.3,32.08035
314,-1.0,45.0,42.7,39.2,-1.0,44.89,40.6,44.7,58.3,38.1,48.950546
315,-1.0,43.2,53.6,59.4,-1.0,-1.0,6.6,25.1,34.84,32.9,36.6447
316,-1.0,-1.0,52.1,71.9,43.17,55.055,7.0,39.4,31.9,17.3,29.375427
317,-1.0,-1.0,-1.0,41.9,50.87,72.724,35.7,111.4,32.1,23.9,23.14291
318,-1.0,41.9,-1.0,137.8,67.81,79.186,51.3,29.3,47.07,45.9,33.36521
319,-1.0,26.5,46.4,63.5,-1.0,-1.0,-1.0,36.2,34.11,32.7,34.364212
320,-1.0,29.7,29.0,52.4,63.43,64.225,23.6,-1.0,21.3,21.4,32.112183
321,2.6,4.4,-1.0,6.9,3.1,18.401,-1.0,-1.0,1.37,1.7,7.7279735
322,22.1,38.47,44.46,-1.0,-1.0,-1.0,28.15,29.05,29.34,30.76,39.830395
323,-1.0,28.6,31.3,31.4,27.44,42.073,37.3,-1.0,33.9,26.7,30.759253
324,-1.0,-1.0,-1.0,-1.0,23.45,21.49,12.4,8.5,6.3,5.1,10.171724
325,-1.0,-1.0,-1.0,18.2,22.34,53.93,19.9,31.7,21.2,20.4,19.652826
326,-1.0,19.4,34.8,34.6,20.84,51.101,20.7,-1.0,16.0,25.7,22.654396
327,8.29,46.08,25.07,-1.0,-1.0,66.41,11.56,12.16,18.69,11.61,25.200869
328,-1.0,82.7,148.8,239.8,197.96,255.55,95.1,124.6,138.59,76.7,88.64886
329,-1.0,-1.0,-1.0,30.9,25.93,46.572,37.9,27.4,24.4,11.6,23.44101
330,-1.0,-1.0,155.0,539.9,329.2,223.65,218.1,-1.0,-1.0,128.8,72.39951
331,-1.0,21.9,17.5,22.1,-1.0,-1.0,25.19,-1.0,19.57,13.6,11.510841
332,-1.0,-1.0,17.3,25.1,27.62,18.503,18.3,14.0,17.2,15.2,14.671785
333,15.53,32.6,57.39,69.67,-1.0,-1.0,41.1,16.02,36.93,23.49,38.96004
334,-1.0,26.3,73.7,-1.0,-1.0,-1.0,63.93,32.5,34.94,39.5,39.840042
335,24.4,28.7,-1.0,109.9,90.29,99.476,42.9,26.5,30.17,23.2,21.097214
336,-1.0,3.3,23.7,-1.0,-1.0,-1.0,-1.0,-1.0,20.78,13.3,20.78186
337,-1.0,-1.0,35.9,19.9,-3.0,34.284,36.8,16.2,8.1,18.9,25.07822
338,-1.0,22.1,36.4,73.0,39.69,62.237,38.1,-1.0,14.0,38.0,26.162308
339,-1.0,-1.0,-1.0,26.3,25.89,58.446,19.4,28.7,25.2,17.2,20.644508
340,29.5,31.3,-1.0,94.8,43.89,46.794,45.8,35.1,36.68,23.2,30.986485
341,-1.0,25.4,43.3,55.5,-1.0,-1.0,47.48,53.9,31.56,37.7,37.70829
342,-1.0,-1.0,13.0,27.8,17.41,54.076,18.0,38.9,15.0,15.8,15.857943
343,15.8,6.5,-1.0,24.4,30.4,39.676,29.55,-1.0,22.2,17.7,14.511024
344,-1.0,29.9,48.7,280.3,-1.0,144.38,96.7,-1.0,107.4,76.2,77.41158
345,29.3,14.7,-1.0,30.2,40.54,37.838,30.7,15.2,22.62,34.9,18.664278
346,-1.0,23.5,30.9,60.7,-1.0,-1.0,-1.0,66.8,33.48,64.0,32.940224
347,-1.0,43.8,77.6,67.3,-1.0,-1.0,99.71,131.2,72.52,57.7,68.704926
348,-1.0,29.4,40.8,60.2,44.3,59.061,38.7,37.7,-1.0,20.8,33.444004
349,-1.0,20.4,60.7,82.9,-1.0,-1.0,58.6,25.1,30.025,17.3,29.654442
350,-1.0,-1.0,-1.0,20.8,12.02,31.353,17.1,15.9,13.6,0.1,12.005661
351,-1.0,22.8,77.8,121.8,-1.0,-1.0,-1.0,32.1,30.91,43.3,35.447735
352,-1.0,76.4,53.5,103.0,113.95,261.13,54.1,70.1,58.9,70.5,50.891674
353,14.6,34.4,-1.0,25.8,39.2,-1.0,24.84,-1.0,21.3,19.1,18.911148
354,-1.0,37.5,36.0,-1.0,-1.0,-1.0,28.01,21.3,20.53,19.4,28.224201
355,9.89,21.0,15.63,-1.0,36.56,59.83,14.73,18.51,23.81,21.22,20.097105
356,-1.0,18.6,42.6,44.3,-1.0,-1.0,21.68,18.0,23.99,27.5,22.411312
357,15.4,15.3,-1.0,8.9,22.4,-1.0,12.91,-1.0,9.11,4.4,11.0086975
358,-1.0,56.4,47.6,250.5,314.19,213.26,65.4,141.8,79.8,37.7,47.831314
359,-1.0,57.6,59.7,80.7,-1.0,-1.0,17.58,38.6,37.11,37.2,44.90563
360,16.99,29.17,28.53,-1.0,-1.0,42.21,33.35,20.66,44.88,34.15,35.080902
361,-1.0,-1.0,17.0,9.3,23.86,28.594,13.3,18.1,10.1,20.0,11.703703
362,43.15,91.92,49.6,-1.0,33.1,137.59,49.49,32.1,92.24,73.36,67.95312
363,-1.0,18.3,32.5,30.9,51.55,25.469,25.5,-1.0,19.5,19.7,24.464054
364,-1.0,-1.0,37.0,82.8,123.08,144.91,24.7,92.5,43.0,44.9,41.369217
365,-1.0,-1.0,-1.0,102.7,-1.0,34.211,44.8,29.6,26.3,18.7,23.432076
366,-1.0,60.6,70.7,179.8,141.0,121.67,70.3,-1.0,-1.0,68.5,54.532337
367,-1.0,17.2,16.9,90.2,-1.0,-1.0,-1.0,74.0,39.67,28.5,32.22526
368,43.7,53.5,-1.0,45.9,68.02,113.45,-1.0,53.1,56.87,53.7,47.402916
369,15.6,33.18,34.21,-1.0,97.52,90.19,20.11,26.35,23.1,30.98,28.410976
370,52.35,96.36,-1.0,-1.0,-1.0,70.18,39.35,68.32,74.88,65.88,60.755226
371,-1.0,46.3,92.5,140.1,120.8,103.85,77.4,-1.0,58.9,58.9,58.33851
372,-1.0,71.6,54.2,58.9,160.33,97.828,62.6,-1.0,70.4,66.9,63.008823
373,-1.0,12.6,38.2,43.8,-1.0,-1.0,21.18,19.5,19.01,23.1,19.95266
374,-1.0,34.2,44.4,45.0,-1.0,-1.0,-1.0,25.4,37.06,45.6,35.02391
375,-1.0,28.5,-1.0,49.8,37.09,61.519,32.1,-1.0,32.0,27.4,26.785187
376,-1.0,-1.0,-1.0,15.5,-1.0,49.557,11.4,9.4,9.5,11.3,9.31324
377,88.2,32.6,72.7,85.2,82.8,131.8,90.5,98.9,73.11,44.2,63.223785
378,-1.0,-1.0,-1.0,30.2,34.54,93.41,25.1,25.3,16.8,23.0,18.964699
379,-1.0,-1.0,8.6,13.3,20.8,39.118,26.0,3.9,38.9,27.6,15.492584
380,17.24,46.37,33.26,-1.0,82.1,17.55,28.2,14.55,36.19,44.32,28.794176
381,22.54,53.8,38.26,-1.0,97.28,26.21,33.17,19.61,72.1,46.99,45.2913
382,40.36,43.54,44.1,-1.0,38.29,-1.0,41.63,28.51,41.19,42.84,43.37677
383,-1.0,45.5,35.3,95.3,125.17,72.948,40.9,-1.0,-1.0,34.3,40.528564
384,19.46,20.64,16.16,20.93,-1.0,-1.0,18.0,21.84,12.52,13.1,21.12495
385,-1.0,-1.0,-1.0,40.3,46.98,96.162,41.5,32.9,33.5,35.0,28.673382
386,58.3,77.1,-1.0,80.6,153.75,-1.0,-1.0,69.4,66.51,79.5,51.946987
387,-1.0,-1.0,-1.0,53.0,42.06,44.54,35.8,4.2,12.0,18.0,21.025412
388,-1.0,-1.0,14.5,26.3,32.37,-1.0,13.1,65.5,21.2,10.9,27.013882
389,-1.0,7.9,22.1,26.1,-1.0,-1.0,4.7,-1.0,-1.0,0.0,1.9768528
390,14.01,29.12,25.7,-1.0,175.6,94.91,13.37,21.12,19.09,26.52,35.481823
391,-1.0,54.7,81.3,126.5,225.28,148.17,82.7,107.7,105.16,57.2,63.170856
392,-1.0,32.7,42.5,50.7,66.19,128.26,41.2,84.1,51.3,31.2,37.989204
393,17.56,42.14,27.58,-1.0,-1.0,77.1,31.14,17.31,32.49,31.54,34.45311
394,-1.0,26.4,43.7,73.3,40.47,68.276,31.8,-1.0,55.8,38.2,33.487118
395,-1.0,0.9,52.7,48.2,-1.0,-1.0,23.91,13.5,22.17,17.2,20.74221
396,-1.0,22.5,48.8,62.2,28.79,53.915,24.2,-1.0,8.3,38.9,23.986973
397,-1.0,12.1,11.1,15.1,25.34,32.607,18.4,-1.0,31.7,13.4,19.891066
398,59.6,-1.0,-1.0,97.9,67.03,97.031,-1.0,28.0,48.11,37.9,43.61793
399,-1.0,43.0,50.0,64.1,-1.0,-1.0,-1.0,50.2,48.19,40.4,47.787018
400,-1.0,113.0,60.2,434.1,-1.0,327.67,63.8,67.5,63.0,74.4,55.85189
401,18.8,-1.0,-1.0,36.6,49.56,58.699,22.8,28.8,20.5,23.7,20.149715
402,23.6,12.8,30.5,22.4,32.28,43.388,27.1,18.5,22.2,21.5,20.68393
403,16.78,-1.0,28.43,26.64,-1.0,147.19,22.94,11.59,17.41,17.79,23.441643
404,-1.0,-1.0,-1.0,18.5,26.43,39.595,18.7,29.2,19.5,11.2,17.64394
405,25.8,-1.0,-1.0,42.7,21.13,64.352,16.8,18.5,16.22,25.0,17.201054
406,21.64,34.79,38.84,-1.0,-1.0,64.62,28.19,32.82,46.18,46.44,38.93932
407,-1.0,-1.0,-1.0,-1.0,-1.0,32.584,10.0,9.8,9.5,9.3,7.7087684
408,-1.0,54.2,78.4,149.0,90.84,224.22,76.8,24.2,60.16,32.6,53.433037
409,10.79,28.56,28.85,-1.0,-1.0,84.36,14.92,21.41,21.1,37.98,23.817719
410,85.1,65.2,-1.0,167.4,-1.0,160.32,107.2,54.9,108.55,23.2,68.60919
411,-1.0,24.2,-1.0,154.6,-1.0,-1.0,-1.0,31.7,29.72,41.5,27.439304
412,-1.0,38.6,65.7,110.5,157.18,106.57,87.6,69.8,76.1,4.1,51.84494
413,-1.0,50.7,42.4,55.2,61.96,77.209,30.4,-1.0,-1.0,57.2,38.91126
414,15.37,18.89,27.14,-1.0,-1.0,44.88,17.97,15.0,25.53,26.77,22.138704
415,-1.0,7.2,27.7,38.4,22.01,47.557,24.1,-1.0,24.1,19.9,18.428545
416,27.1,-1.0,-1.0,37.7,50.82,89.117,-1.0,23.4,24.82,15.9,25.87658
417,50.3,12.8,-1.0,71.0,98.37,74.771,69.0,25.3,37.57,29.5,31.320175
418,39.3,23.5,-1.0,49.7,67.92,55.604,32.9,38.5,25.27,19.2,22.309723
419,23.5,28.9,-1.0,23.9,29.97,61.446,-1.0,31.2,22.51,29.5,23.762749
420,55.2,53.6,85.2,105.9,78.12,68.737,73.4,65.9,58.63,51.5,52.812202
421,25.2,26.2,-1.0,35.3,42.11,42.101,-1.0,45.4,35.47,23.4,29.235203
422,-1.0,-1.0,-1.0,12.4,26.24,35.477,1.3,7.3,19.3,3.0,16.424149
423,-1.0,-1.0,-1.0,61.5,39.22,46.412,40.0,46.5,-1.0,23.2,28.001297
424,23.5,-1.0,-1.0,-1.0,41.32,32.851,35.3,45.5,22.2,18.3,21.893661
425,29.91,16.82,33.31,-1.0,135.53,61.5,27.68,25.31,22.59,20.5,24.497555
426,10.3,26.63,27.01,45.1,-1.0,31.07,16.32,21.88,-1.0,28.07,28.664722
427,16.2,14.6,-1.0,30.4,-1.0,56.388,35.37,-1.0,14.06,11.3,13.646738
428,-1.0,-1.0,-1.0,23.5,36.59,68.955,51.2,21.6,26.7,34.5,23.505138
429,-1.0,29.5,31.4,94.8,74.76,101.5,35.3,-1.0,41.8,21.8,41.257652
430,-1.0,45.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.28,33.5,27.600769
431,-1.0,17.3,14.9,18.7,2.8,32.783,10.86,-1.0,-1.0,11.6,15.879536
432,22.31,38.85,30.36,-1.0,45.84,62.17,43.73,38.75,45.89,61.3,38.33789
433,-1.0,-1.0,-1.0,44.8,19.32,30.853,27.0,28.9,29.7,17.9,24.249725
434,-1.0,48.0,84.9,80.6,82.74,95.809,56.8,-1.0,27.5,35.9,46.40826
435,-1.0,25.8,62.4,48.6,-1.0,-1.0,20.09,36.9,33.21,35.8,38.217133
436,-1.0,-1.0,34.6,41.7,58.9,52.783,26.8,29.0,46.7,26.4,29.467537
437,20.84,24.39,30.24,33.2,-1.0,-1.0,27.71,22.01,21.3,21.84,28.631866
438,-1.0,-1.0,-1.0,10.7,-1.0,23.565,17.2,24.6,14.4,8.7,13.376049
439,13.6,47.0,-1.0,34.7,27.9,59.347,37.56,-1.0,26.36,17.3,20.11129
440,-1.0,56.9,81.2,137.7,71.88,119.28,52.8,-1.0,64.8,48.6,56.62799
441,30.2,-1.0,37.33,-1.0,-1.0,29.9,33.47,30.15,47.16,36.63,40.22853
442,16.92,20.58,22.4,-1.0,-1.0,76.59,18.53,23.92,19.88,25.26,19.248192
443,-1.0,17.5,36.1,155.0,130.8,67.727,43.79,-1.0,-1.0,31.3,33.217697
444,-1.0,76.9,30.0,204.0,123.9,230.92,60.2,-1.0,69.6,44.3,52.02567
445,-1.0,40.2,39.1,65.9,100.63,99.413,54.1,-1.0,47.89,45.4,46.46311
446,-1.0,-1.0,-1.0,27.3,20.09,38.589,18.0,12.5,13.1,10.7,12.517273
447,-1.0,-1.0,-1.0,9.7,-1.0,36.99,12.7,26.0,11.0,29.1,12.209557
448,56.56,35.86,37.57,-1.0,-1.0,83.72,47.27,41.18,43.14,42.97,41.92153
449,13.1,-1.0,-1.0,21.3,-1.0,32.376,20.6,24.3,17.1,12.2,16.116928
450,-1.0,27.9,27.5,38.7,58.21,65.107,43.1,98.7,37.1,47.2,30.940111
451,29.77,38.78,49.98,-1.0,-1.0,233.78,32.68,46.67,36.6,29.95,34.537308
452,-1.0,32.0,37.4,135.4,-1.0,132.13,-1.0,-1.0,39.1,28.2,35.205193
453,-1.0,33.6,26.2,121.1,50.94,92.643,49.1,-1.0,49.1,27.1,31.490406
454,-1.0,-1.0,-1.0,38.7,37.09,19.649,11.2,16.1,43.0,15.5,23.604614
455,54.7,58.46,67.35,-1.0,-1.0,162.95,68.38,41.77,61.69,83.61,54.82789
456,13.75,36.19,31.52,-1.0,-1.0,74.78,16.26,26.56,10.74,61.76,29.85837
457,42.2,19.7,-1.0,59.9,52.83,63.288,-1.0,31.6,28.13,26.1,25.718685
458,-1.0,-1.0,19.7,47.7,42.25,54.33,40.7,30.2,43.1,33.9,34.114975
459,-1.0,65.4,74.2,117.4,-1.0,88.129,-1.0,54.4,69.1,40.8,53.98314
460,20.6,14.9,-1.0,-1.0,25.3,38.318,22.97,-1.0,18.99,13.2,15.437218
461,-1.0,122.4,25.2,-1.0,-1.0,-1.0,-1.0,22.7,21.9,24.3,17.699722
462,-1.0,45.9,38.7,49.7,-1.0,-1.0,42.5,61.4,61.13,54.1,58.46299
463,-1.0,-1.0,-1.0,14.7,-1.0,35.721,13.5,22.8,12.7,17.8,13.088253
464,-1.0,8.1,40.0,51.4,56.4,70.14,37.7,-1.0,26.9,32.1,26.362392
465,23.4,11.7,-1.0,-1.0,29.0,36.228,26.51,-1.0,18.51,12.6,15.091593
466,-1.0,21.6,-1.0,66.5,-1.0,-1.0,-1.0,32.0,31.32,32.4,34.161
467,-1.0,49.0,24.6,212.5,160.08,176.81,32.2,122.1,28.7,29.2,32.521763
468,14.82,20.7,35.22,-1.0,-1.0,31.25,26.71,18.76,28.66,28.15,26.508451
469,55.66,42.44,43.09,-1.0,249.85,105.0,50.04,54.05,51.48,47.66,47.556168
470,14.38,46.73,34.86,-1.0,-1.0,84.24,19.14,29.31,39.46,43.77,38.55017
471,42.0,32.9,54.4,68.0,44.19,78.995,39.5,42.4,38.88,37.0,37.3321
472,-1.0,84.4,84.7,123.3,-1.0,-1.0,94.48,77.8,69.42,69.0,78.10168
473,-1.0,55.7,40.0,176.1,260.4,157.93,65.7,-1.0,56.6,63.3,60.217186
474,23.9,57.4,-1.0,35.8,40.6,45.36,40.86,-1.0,17.46,20.0,15.438307
475,43.2,23.6,-1.0,44.5,46.04,42.783,35.5,34.9,30.62,31.5,27.153141
476,-1.0,46.2,-1.0,38.0,54.16,60.787,52.1,-1.0,42.6,46.0,42.349247
477,-1.0,-1.0,-1.0,17.4,23.14,34.449,23.8,31.8,19.3,15.7,18.445824
478,-1.0,8.0,3.52,45.84,-1.0,85.04,7.91,20.37,14.4,3.64,13.934452
479,-1.0,35.4,26.4,77.7,-1.0,91.471,38.3,-1.0,37.1,41.8,32.298744
480,51.39,75.89,62.08,-1.0,-1.0,20.48,87.19,-1.0,73.54,74.75,69.92529
481,-1.0,71.0,70.2,98.7,75.47,131.38,79.2,70.7,72.9,55.1,59.46608
482,-1.0,42.1,57.2,157.8,-1.0,70.418,49.8,44.4,46.1,35.9,43.500145
483,-1.0,21.9,29.7,85.2,57.51,39.709,48.5,-1.0,41.5,18.3,37.24605
484,-1.0,40.6,32.5,35.0,48.99,60.486,47.8,-1.0,32.9,31.5,42.628872
485,-1.0,19.4,53.8,42.8,-1.0,-1.0,-1.0,28.7,34.25,55.0,29.74939
486,-1.0,11.2,22.5,26.7,31.02,35.421,28.9,21.6,17.4,6.9,14.829958
487,-1.0,7.5,27.7,124.7,-1.0,-1.0,33.81,11.3,-1.0,11.9,17.448586
488,29.4,26.6,-1.0,23.9,38.18,50.935,-1.0,41.6,33.96,29.2,29.03178
489,51.2,22.7,36.2,47.0,44.54,70.311,33.9,35.0,36.03,26.4,32.032322
490,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,16.25,20.0,18.349031
491,28.2,42.2,-1.0,84.1,72.54,83.47,-1.0,38.9,29.14,26.0,30.309637
492,-1.0,54.2,76.9,109.1,95.94,72.736,73.2,70.0,-1.0,61.9,60.293194
493,-1.0,-1.0,46.2,31.8,35.1,55.32,63.1,43.1,49.2,34.0,40.689327
494,22.9,30.2,-1.0,26.0,29.2,58.914,38.3,37.7,28.05,19.5,24.726112
495,107.7,-1.0,-1.0,-1.0,183.4,156.65,114.1,79.9,105.65,69.1,68.36331
496,31.8,19.2,-1.0,37.3,54.19,46.901,52.0,22.8,31.1,25.1,24.514385
497,-1.0,-1.0,30.9,80.7,123.87,69.698,36.5,30.8,22.2,29.3,35.214283
498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.7,68.29,74.9,57.408783
499,23.0,24.0,-1.0,51.8,34.54,66.243,-1.0,33.5,34.72,31.4,30.282347
500,-1.0,25.0,40.2,66.8,74.66,51.235,49.3,-1.0,60.8,24.6,38.907433
501,95.5,-1.0,-1.0,155.7,178.04,149.18,82.3,68.2,97.72,67.4,67.22156
502,-1.0,74.8,74.5,315.1,188.92,210.52,80.0,-1.0,68.7,76.6,74.32143
503,29.1,35.1,-1.0,44.1,-1.0,67.185,30.5,-1.0,-1.0,25.8,15.840389
504,-1.0,57.4,-1.0,98.6,-1.0,-1.0,116.2,68.7,118.3,69.3,90.563545
505,48.54,88.55,104.89,-1.0,-1.0,229.27,99.29,77.24,155.97,93.52,94.13355
506,-1.0,39.3,41.3,41.2,-1.0,-1.0,-1.0,-1.0,27.18,17.7,33.639915
507,13.2,21.9,-1.0,51.7,34.82,37.988,27.4,26.1,20.3,19.1,20.19272
508,53.4,-1.0,-1.0,135.2,97.73,66.595,59.0,38.2,57.25,31.0,38.150745
509,63.3,-1.0,-1.0,51.5,55.18,74.003,53.5,47.2,35.32,32.1,36.94
510,7.34,5.59,1.51,3.12,-1.0,-1.0,5.91,3.37,5.8,5.93,7.1494746
511,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.1,55.23,106.3,54.901722
512,50.4,19.8,-1.0,34.9,-1.0,43.888,32.23,-1.0,32.64,15.6,26.770895
513,-1.0,-1.0,8.6,23.9,37.12,35.37,26.5,38.4,23.3,26.7,21.487309
514,43.1,-1.0,-1.0,75.7,57.09,57.676,-1.0,46.5,50.56,41.9,42.164665
515,-1.0,-1.0,-1.0,79.0,94.97,39.928,34.2,39.3,35.7,29.8,31.845009
516,-1.0,-1.0,-1.0,15.5,12.33,23.305,11.9,15.7,9.1,9.3,10.008745
517,-1.0,19.8,32.3,28.4,-1.0,-1.0,39.42,19.6,20.89,14.3,22.120583
518,41.8,10.2,-1.0,-1.0,37.8,41.763,9.75,-1.0,17.45,16.2,14.344231
519,-1.0,66.6,50.8,98.4,54.72,86.703,72.2,-1.0,54.1,65.5,60.534573
520,-1.0,62.6,51.4,171.4,110.93,170.15,75.1,-1.0,64.1,58.7,61.64205
521,10.48,23.21,10.04,20.82,-1.0,-1.0,17.52,14.57,19.7,14.08,22.35435
522,-1.0,16.8,31.7,53.0,27.1,47.836,17.56,-1.0,-1.0,21.5,20.651201
523,74.87,76.36,63.71,-1.0,-1.0,85.18,67.17,61.41,81.37,75.34,73.33851
524,-1.0,-1.0,-1.0,31.2,38.68,88.587,41.7,26.2,43.8,29.5,33.9103
525,-1.0,-1.0,-1.0,17.2,23.14,28.562,16.4,19.5,19.6,15.6,16.476553
526,-1.0,-1.0,-1.0,-1.0,-1.0,44.548,9.0,18.7,11.5,11.7,10.6325035
527,66.57,54.88,51.92,-1.0,-1.0,80.98,56.56,52.33,68.55,52.38,58.798904
528,-1.0,95.5,72.4,150.0,-1.0,96.921,72.3,77.4,97.5,77.8,79.77726
529,-1.0,-1.0,-1.0,9.4,19.38,17.301,12.8,1.6,0.0,3.1,14.439156
530,-1.0,84.3,129.4,115.8,-1.0,-1.0,77.1,66.1,85.71,43.6,86.84618
531,-1.0,-1.0,-1.0,22.0,14.27,50.973,28.7,21.8,30.9,21.2,20.204998
532,-1.0,35.1,-1.0,46.4,53.03,44.376,24.1,-1.0,41.4,40.3,31.730032
533,-1.0,-1.0,38.49,31.77,-1.0,165.84,39.11,54.23,24.18,35.69,42.474556
534,27.9,-1.0,-1.0,16.0,37.74,34.504,21.6,36.7,15.91,14.4,18.744335
535,-1.0,-1.0,-1.0,59.1,33.32,21.526,40.2,33.6,34.7,23.2,26.310215
536,21.5,-1.0,-1.0,35.1,-1.0,46.275,36.9,21.3,24.3,28.3,20.829527
537,16.07,23.83,23.45,41.64,-1.0,49.68,21.29,15.98,17.97,21.23,21.234112
538,-1.0,93.2,66.8,190.2,154.57,237.99,78.6,-1.0,51.9,62.5,69.702034
539,-1.0,41.9,49.6,114.3,62.72,74.776,40.2,-1.0,41.8,51.9,43.194046
540,-1.0,-1.0,-1.0,90.8,73.49,96.131,32.9,69.3,34.1,37.7,31.305292
541,-1.0,22.3,68.1,54.6,-1.0,-1.0,32.56,22.7,55.74,18.9,36.648224
542,51.9,41.83,-1.0,-1.0,-1.0,68.76,29.77,50.52,48.41,27.67,38.63306
543,45.1,57.9,58.8,66.4,47.37,101.77,47.2,53.3,47.57,46.8,47.30961
544,-1.0,33.5,66.1,41.3,-1.0,-1.0,32.2,39.8,-1.0,32.2,33.578667
545,-1.0,24.4,41.7,64.7,-1.0,-1.0,-1.0,22.4,20.91,65.2,25.496723
546,-1.0,26.6,47.0,144.4,-1.0,-1.0,-1.0,20.0,22.61,18.8,23.451157
547,30.2,29.9,-1.0,54.7,44.72,68.178,29.0,23.5,29.04,23.6,26.442081
548,37.0,-1.0,-1.0,156.1,58.6,99.508,32.4,28.1,27.11,19.8,33.048527
549,-1.0,55.1,88.1,161.6,-1.0,-1.0,92.54,65.7,67.16,61.5,65.812706
550,-1.0,-1.0,-1.0,26.9,31.76,66.227,5.0,28.0,14.6,2.7,17.72926
551,30.6,22.2,-1.0,54.2,40.95,105.49,36.8,30.8,40.88,27.7,33.784508
552,-1.0,21.0,21.5,38.7,34.18,66.846,30.1,27.0,29.34,26.2,25.232311
553,-1.0,24.4,44.0,45.8,-1.0,-1.0,-1.0,40.8,36.68,36.3,35.35394
554,28.78,33.81,39.13,-1.0,-1.0,187.7,25.7,35.38,30.05,37.99,29.293768
555,51.0,44.4,-1.0,83.8,53.89,106.7,-1.0,47.0,46.58,29.1,43.488266
556,20.05,22.15,26.35,-1.0,-1.0,91.23,22.02,25.54,21.83,21.14,21.052015
557,14.15,19.61,25.5,-1.0,-1.0,101.33,20.42,20.49,21.67,16.7,20.416794
558,-1.0,-1.0,-1.0,15.0,-1.0,73.97,17.8,20.4,12.1,15.3,14.544977
559,13.3,13.6,-1.0,-1.0,13.1,23.679,16.31,-1.0,5.34,13.9,10.491156
560,-1.0,-1.0,-1.0,143.0,121.15,73.541,42.8,68.6,41.7,25.1,34.349174
