,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,VAL,CEN,TLA_med,TLA_pred
279,-1.0,-1.0,61.7,26.6,-1.0,-1.0,-1.0,-1.0,7.03,71.07,24.553423
280,30.47,30.37,33.27,-1.0,-1.0,28.53,73.3,34.92,28.28,36.45,29.993135
281,45.1,20.2,-1.0,65.2,36.53,23.2,131.36,18.0,26.65,48.2,30.289911
282,-1.0,47.9,-1.0,-1.0,18.6,-1.0,25.77,-1.0,13.4,17.88,37.329502
283,-1.0,55.2,83.0,140.8,100.75,38.3,119.29,53.2,68.58,66.6,69.56058
284,16.2,10.1,-1.0,-1.0,34.3,13.9,25.124,-1.0,12.3,18.73,22.545969
285,-1.0,55.4,74.4,102.3,67.07,49.7,119.98,-1.0,56.1,76.5,60.63353
286,-1.0,15.1,29.8,30.3,-1.0,-1.0,-1.0,-1.0,19.5,24.16,33.037464
287,-1.0,28.1,42.2,37.2,-1.0,-1.0,-1.0,-1.0,39.33,38.01,45.65276
288,17.58,34.21,44.63,-1.0,-1.0,58.81,105.68,22.9,41.88,24.59,37.695137
289,57.0,43.9,43.8,63.9,49.55,41.4,144.63,52.5,47.22,43.9,45.706936
290,-1.0,40.6,-1.0,76.2,79.29,35.9,126.65,72.5,68.09,94.5,60.272175
291,-1.0,50.9,81.1,41.2,-1.0,38.5,65.624,47.9,-1.0,56.2,80.03591
292,30.43,-1.0,31.59,-1.0,80.15,20.24,73.11,19.43,26.0,42.49,26.399803
293,-1.0,42.5,47.0,53.9,42.33,28.5,61.713,-1.0,50.3,49.5,44.21218
294,-1.0,28.9,29.3,45.1,-1.0,-1.0,-1.0,-1.0,18.68,37.66,32.253593
295,32.9,69.06,77.28,-1.0,44.28,65.94,95.62,60.19,70.11,46.79,65.527176
296,-1.0,34.8,39.8,-1.0,-1.0,28.1,-1.0,23.6,20.8,30.08,50.531002
297,-1.0,16.6,18.6,38.3,-1.0,-1.0,-1.0,-1.0,19.84,30.78,27.228645
298,-1.0,40.4,32.5,33.4,-1.0,22.4,-1.0,-1.0,16.22,29.09,36.128265
299,17.61,19.15,28.48,-1.0,26.77,28.16,63.3,17.32,23.52,19.47,24.877014
300,-1.0,12.1,27.6,59.9,52.49,24.5,70.215,63.8,31.0,32.7,31.636604
301,-1.0,29.6,24.4,32.2,27.17,26.8,45.87,47.1,31.4,37.5,30.03425
302,-1.0,37.0,47.5,80.7,57.98,32.8,74.058,66.0,50.2,58.1,48.125843
303,19.9,-1.0,-1.0,15.7,-1.0,17.6,42.167,13.2,22.7,18.9,25.974546
304,-1.0,74.5,127.1,121.6,109.12,50.1,128.3,-1.0,77.9,106.2,83.739746
305,21.3,-1.0,-1.0,25.4,47.77,15.9,52.533,13.0,21.15,31.4,24.671667
306,23.29,33.32,41.83,-1.0,-1.0,40.01,21.14,29.85,50.41,34.84,43.201668
307,-1.0,-1.0,46.4,-1.0,167.8,-1.0,79.987,-1.0,23.4,63.82,46.604664
308,73.4,79.9,62.7,110.5,149.75,97.7,113.81,92.5,100.21,105.8,83.57945
309,38.1,-1.0,-1.0,98.9,-1.0,43.8,76.017,31.7,59.99,44.0,45.576828
310,4.85,18.0,19.44,-1.0,-1.0,28.37,93.54,13.31,15.84,18.16,19.201273
311,-1.0,14.0,37.7,44.1,-1.0,-1.0,-1.0,-1.0,30.2,25.63,44.885334
312,45.0,23.5,-1.0,59.0,51.54,29.3,80.436,35.6,34.48,41.6,38.506184
313,-1.0,101.4,120.3,356.9,120.24,71.9,231.19,56.2,94.18,111.7,108.56671
314,41.4,16.8,42.4,58.4,40.38,26.2,100.57,43.8,34.5,33.1,38.16897
315,50.16,-1.0,69.45,-1.0,76.04,66.54,25.97,48.32,68.24,42.08,62.95053
316,-1.0,110.1,87.3,252.3,194.25,-1.0,241.08,-1.0,100.0,109.1,100.59785
317,-1.0,11.0,22.4,21.4,-1.0,-1.0,-1.0,-1.0,11.16,15.8,25.933033
318,-1.0,23.7,32.8,45.6,49.98,31.0,46.424,-1.0,22.4,33.3,30.521902
319,-1.0,43.08,44.16,46.15,40.66,51.45,141.82,30.76,29.98,58.94,39.588364
320,-1.0,41.6,38.4,102.2,39.48,27.0,69.056,-1.0,33.9,45.7,36.803234
321,-1.0,-1.0,-1.0,44.2,34.06,36.8,48.794,24.1,41.1,68.2,36.51254
322,-1.0,17.3,30.5,24.8,-1.0,-1.0,-1.0,-1.0,18.74,26.43,28.144785
323,-1.0,16.7,24.6,50.6,22.64,-1.0,36.833,-1.0,16.6,21.2,28.004494
324,-1.0,26.6,33.3,58.1,-1.0,28.7,64.275,-1.0,22.2,28.1,30.114054
325,-1.0,91.5,77.0,325.0,-1.0,-1.0,-1.0,38.0,70.72,100.89,97.102715
326,-1.0,27.1,50.6,67.8,-1.0,37.2,-1.0,54.8,32.73,104.39,51.762634
327,-1.0,54.5,197.4,123.3,-1.0,88.9,-1.0,98.3,94.42,179.79,126.942764
328,19.03,26.32,19.97,-1.0,-1.0,14.5,82.79,19.5,23.85,15.58,18.656988
329,27.3,33.8,-1.0,29.6,35.9,12.4,38.897,-1.0,11.76,25.84,26.259409
330,-1.0,-1.0,66.8,107.9,60.1,-1.0,-1.0,-1.0,-1.0,25.28,45.500317
331,-1.0,49.7,67.6,61.2,63.9,51.1,94.546,-1.0,82.6,75.4,65.30015
332,90.3,43.4,52.2,59.1,72.24,34.8,137.4,-1.0,46.69,50.0,48.37872
333,-1.0,-1.0,-1.0,40.6,35.49,21.4,37.886,22.7,22.8,27.1,28.218912
334,-1.0,71.5,-1.0,-1.0,62.8,-1.0,51.104,-1.0,33.05,61.39,55.648876
335,-1.0,15.5,51.0,53.0,-1.0,46.2,-1.0,57.0,50.85,38.4,52.865566
336,21.02,29.59,27.32,-1.0,-1.0,29.61,54.69,22.9,28.61,24.57,25.099203
337,-1.0,10.0,31.7,57.7,-1.0,-1.0,-1.0,17.0,23.99,37.5,39.8117
338,4.5,29.2,-1.0,52.1,30.9,-1.0,25.551,-1.0,19.55,32.33,35.765244
339,-1.0,-1.0,-1.0,-1.0,11.96,-1.0,16.031,6.1,4.8,13.3,10.437135
340,28.0,17.51,27.85,-1.0,-1.0,16.74,18.59,23.69,24.61,17.38,24.105547
341,-1.0,107.2,103.0,187.0,139.91,78.9,98.666,84.4,86.24,90.2,92.61636
342,87.8,78.6,93.2,135.1,83.21,53.3,165.98,47.8,73.26,64.9,78.63637
343,-1.0,31.6,41.3,54.6,-1.0,33.3,102.59,55.5,50.3,51.7,42.50427
344,-1.0,17.4,58.7,111.9,-1.0,19.3,-1.0,21.3,28.6,41.11,49.541912
345,43.38,81.63,135.11,-1.0,48.12,79.05,39.81,60.28,88.98,92.69,114.136314
346,11.6,17.5,-1.0,-1.0,15.1,-1.0,18.542,-1.0,20.87,40.88,28.691492
347,37.1,48.4,66.8,191.0,34.9,30.9,161.49,14.2,27.06,65.9,45.815346
348,-1.0,30.4,43.9,44.9,-1.0,23.4,-1.0,28.3,40.87,32.9,44.31831
349,-1.0,11.0,6.5,5.9,-1.0,-1.0,-1.0,-1.0,13.04,14.04,16.128187
350,-1.0,31.8,-1.0,261.4,364.33,55.2,154.31,-1.0,123.6,112.0,138.61981
351,-1.0,41.4,-1.0,49.7,51.51,43.3,76.276,36.7,49.27,53.2,45.14535
352,-1.0,67.4,83.9,105.8,-1.0,58.0,-1.0,62.4,59.84,48.35,72.43108
353,-1.0,-1.0,27.6,33.2,30.52,19.4,39.305,34.9,31.6,34.0,28.98321
354,-1.0,59.0,123.9,-1.0,268.6,-1.0,134.46,-1.0,-1.0,114.1,112.78446
355,37.8,-1.0,-1.0,66.5,48.39,46.6,66.054,36.7,38.61,47.6,41.378338
356,-1.0,-1.0,134.1,207.8,130.0,71.1,181.72,-1.0,-1.0,117.4,110.831825
357,-1.0,42.7,48.0,18.4,-1.0,-1.0,-1.0,-1.0,25.7,59.39,35.565495
358,21.6,30.7,-1.0,100.8,51.78,19.6,63.85,23.3,57.52,45.4,45.13538
359,-1.0,-1.0,37.9,-1.0,-1.0,27.4,-1.0,32.6,33.24,162.02,37.977146
360,-1.0,-1.0,-1.0,26.6,35.09,34.7,46.669,55.5,46.9,44.0,41.443745
361,44.24,50.12,36.31,-1.0,60.02,35.99,61.66,16.05,47.84,37.97,39.782978
362,-1.0,36.1,41.7,-1.0,66.1,-1.0,42.21,-1.0,-1.0,37.01,42.144398
363,-1.0,62.3,57.2,81.4,51.21,65.0,90.208,-1.0,37.3,58.0,49.77479
364,-1.0,28.3,34.3,150.4,208.4,25.9,116.71,-1.0,-1.0,115.41,85.395386
365,-1.0,14.5,34.6,86.7,100.88,20.3,132.7,-1.0,16.3,42.6,32.979305
366,-1.0,21.4,41.3,48.3,-1.0,36.3,-1.0,32.7,21.4,6.1,36.616985
367,28.18,29.66,30.02,-1.0,-1.0,22.69,85.04,30.31,22.96,26.84,21.62117
368,-1.0,77.0,61.2,155.7,-1.0,55.1,-1.0,91.1,102.45,167.45,84.43903
369,-1.0,-1.0,-1.0,28.9,29.35,14.3,55.278,35.8,23.1,17.4,25.128305
370,-1.0,46.1,29.7,19.9,-1.0,-1.0,-1.0,-1.0,18.47,26.89,21.95219
371,24.35,29.28,65.67,-1.0,-1.0,34.02,51.3,36.07,41.17,42.48,45.52261
372,-1.0,75.3,59.4,-1.0,70.78,46.5,132.64,77.6,67.5,71.1,62.594646
373,-1.0,33.6,32.5,73.0,-1.0,26.9,74.561,33.7,23.7,37.4,27.737923
374,19.7,27.2,44.85,-1.0,-1.0,30.17,33.37,18.8,19.12,29.36,29.86548
375,-1.0,31.4,35.0,40.0,40.59,22.5,63.641,-1.0,32.4,35.2,33.966694
376,-1.0,-1.0,125.2,118.4,264.85,35.9,175.84,65.9,82.4,87.1,92.5578
377,29.92,29.99,30.96,-1.0,106.92,32.99,47.1,37.84,32.79,31.87,32.078823
378,-1.0,12.9,14.3,6.1,-1.0,-1.0,-1.0,-1.0,6.98,14.12,12.348251
379,29.61,37.57,52.3,-1.0,-1.0,37.97,67.47,30.78,47.45,27.96,44.70859
380,-1.0,-1.0,-1.0,61.0,20.84,35.1,85.569,36.0,41.6,39.6,38.00825
381,29.63,37.09,31.94,-1.0,-1.0,35.99,44.0,28.92,27.72,24.16,27.951468
382,-1.0,-1.0,-1.0,72.9,86.13,30.2,94.434,45.2,31.8,27.6,39.270264
383,20.4,7.0,-1.0,-1.0,21.6,10.6,21.6,-1.0,17.12,18.6,23.30583
384,-1.0,22.5,19.7,7.9,-1.0,-1.0,-1.0,-1.0,25.67,35.25,30.669392
385,26.75,33.92,51.08,-1.0,44.74,37.4,105.9,31.15,46.13,22.82,43.341377
386,-1.0,15.4,52.2,68.8,-1.0,27.1,-1.0,26.9,18.38,12.14,35.637024
387,-1.0,15.6,24.1,52.0,-1.0,20.3,-1.0,-1.0,25.21,22.55,36.643543
388,-1.0,-1.0,-1.0,34.0,29.52,25.4,57.627,33.1,33.4,47.6,32.078957
389,-1.0,37.1,56.8,72.4,-1.0,148.4,-1.0,52.5,55.02,49.24,67.21891
390,-1.0,30.4,20.1,60.8,53.54,19.2,80.821,-1.0,18.2,22.1,25.12645
391,-1.0,15.8,28.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.07,17.730516
392,-1.0,-1.0,22.9,33.0,-1.0,-1.0,-1.0,-1.0,16.54,20.03,31.672478
393,-1.0,9.0,43.5,153.1,-1.0,36.0,-1.0,23.7,61.62,75.46,62.27681
394,85.0,41.3,-1.0,106.7,111.71,23.2,133.12,67.0,48.32,50.3,56.035225
395,29.6,32.6,66.5,79.6,118.18,29.2,59.204,27.8,59.94,57.1,58.725254
396,-1.0,56.2,79.4,179.5,-1.0,68.5,-1.0,92.4,86.31,116.67,89.27049
397,33.3,142.2,-1.0,31.8,38.5,29.8,28.364,-1.0,33.33,56.83,63.418644
398,24.56,-1.0,46.59,-1.0,39.01,45.76,89.21,34.83,94.53,53.58,61.85856
399,-1.0,54.7,55.9,115.5,127.8,60.4,73.924,-1.0,-1.0,8.99,60.991158
400,-1.0,62.6,33.3,61.2,-1.0,89.3,160.89,-1.0,29.7,44.6,43.8832
401,27.5,14.5,-1.0,-1.0,23.6,13.3,42.132,-1.0,18.24,30.07,24.33914
402,-1.0,16.9,18.2,34.4,-1.0,20.1,67.507,-1.0,16.6,31.4,19.738047
403,-1.0,47.4,62.1,143.5,41.93,36.2,61.523,40.4,52.93,49.4,55.49834
404,49.7,-1.0,-1.0,73.6,46.19,78.1,81.611,71.8,52.44,50.1,53.876976
405,30.88,40.02,47.78,-1.0,-1.0,33.51,76.1,46.26,39.14,34.75,33.66058
406,-1.0,18.8,40.9,51.2,-1.0,-1.0,-1.0,-1.0,18.23,23.78,31.968365
407,-1.0,45.9,43.1,119.4,45.32,54.3,70.742,-1.0,51.8,45.2,51.377045
408,145.0,116.1,50.6,336.3,121.04,71.5,206.03,-1.0,64.72,51.1,79.210785
409,7.8,-1.0,-1.0,21.6,-1.0,-1.0,34.784,12.9,22.5,25.9,17.212248
410,23.0,18.3,-1.0,-1.0,23.6,7.5,29.777,-1.0,11.1,21.69,20.017717
411,-1.0,7.3,-1.0,-1.0,18.7,-1.0,40.115,-1.0,16.8,15.43,20.988993
412,69.09,49.21,43.17,-1.0,-1.0,40.09,63.95,66.49,45.91,42.7,45.059444
413,-1.0,15.6,32.0,24.8,-1.0,-1.0,-1.0,-1.0,13.46,20.02,25.746769
414,14.63,-1.0,29.11,-1.0,99.98,20.9,43.37,16.57,20.97,28.22,26.467241
415,113.7,77.8,-1.0,193.8,139.67,23.2,159.1,53.0,82.27,112.7,71.8736
416,-1.0,-1.0,-1.0,30.7,25.15,18.1,42.707,25.3,20.1,20.7,22.110518
417,-1.0,-1.0,-1.0,18.6,30.16,12.2,27.65,22.8,-1.0,22.4,48.681484
418,-1.0,16.2,9.1,22.2,-1.0,-1.0,-1.0,-1.0,-1.0,8.59,87.657005
419,-1.0,76.7,89.4,148.4,90.23,79.7,65.027,-1.0,28.6,76.4,61.27226
420,-1.0,33.9,41.8,-1.0,26.7,-1.0,48.062,-1.0,19.23,20.1,32.765034
421,-1.0,52.4,38.5,191.8,-1.0,-1.0,-1.0,14.5,32.26,76.26,68.62646
422,-1.0,45.0,73.9,114.2,119.77,43.3,100.9,-1.0,30.0,48.9,51.259716
423,-1.0,37.0,59.8,42.9,79.3,48.0,95.853,186.9,64.56,71.1,83.05914
424,-1.0,26.3,49.6,59.5,-1.0,36.0,-1.0,51.1,35.25,64.64,49.538204
425,-1.0,74.2,80.3,156.9,83.7,52.9,85.855,-1.0,36.7,58.9,60.538414
426,94.0,-1.0,-1.0,85.0,125.96,44.2,79.469,83.0,58.81,70.4,61.769398
427,-1.0,19.6,41.5,62.4,-1.0,-1.0,-1.0,-1.0,36.61,39.04,51.11757
428,27.69,26.54,26.5,43.48,-1.0,18.85,-1.0,9.55,24.0,20.46,28.163801
429,-1.0,24.3,32.2,99.7,126.52,22.4,82.181,-1.0,36.07,53.9,38.439434
430,15.9,-1.0,-1.0,65.7,-1.0,14.0,43.724,22.7,19.9,30.2,27.64867
431,-1.0,12.1,49.4,-1.0,143.6,-1.0,58.785,-1.0,24.83,28.55,78.06272
432,-1.0,15.7,31.4,41.3,-1.0,20.6,-1.0,25.6,16.77,15.9,29.946917
433,14.9,74.3,-1.0,28.7,-1.0,6.8,41.415,10.4,11.32,20.27,18.139547
434,83.1,92.7,162.3,486.6,127.78,70.9,194.87,-1.0,150.97,130.8,172.42255
435,-1.0,8.1,14.6,14.8,6.49,18.3,25.539,-1.0,11.9,12.0,14.445137
436,32.7,1.4,-1.0,30.5,21.7,-1.0,35.854,-1.0,15.8,15.39,22.08517
437,36.2,-1.0,-1.0,-1.0,62.8,29.4,89.002,-1.0,47.87,93.83,52.110294
438,-1.0,16.3,26.6,17.6,-1.0,-1.0,-1.0,-1.0,12.12,17.71,24.357252
439,48.26,69.29,92.78,110.1,-1.0,46.12,-1.0,38.27,39.41,53.6,55.64223
440,-1.0,52.3,78.2,-1.0,-1.0,62.9,-1.0,56.0,61.32,26.1,76.33887
441,-1.0,-1.0,-1.0,32.2,27.11,18.7,53.442,18.9,17.6,18.8,20.713673
442,-1.0,43.9,58.2,60.1,-1.0,40.8,-1.0,63.5,51.35,64.97,61.316772
443,-1.0,39.6,106.9,77.6,64.46,30.8,77.53,44.5,41.82,50.7,52.432728
444,-1.0,69.1,112.7,275.3,90.08,38.6,277.73,-1.0,92.0,97.6,89.64787
445,-1.0,30.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.44,33.06412
446,58.51,-1.0,45.94,-1.0,26.37,67.31,14.7,54.01,90.28,59.84,66.63194
447,29.3,14.7,-1.0,30.2,40.54,34.9,37.838,15.2,22.62,30.7,28.299955
448,4.3,21.4,-1.0,13.2,14.6,6.8,29.602,-1.0,9.96,23.58,29.87493
449,39.0,25.8,-1.0,-1.0,49.0,17.4,38.305,-1.0,23.16,45.42,29.455664
450,-1.0,67.7,77.9,241.6,-1.0,125.6,-1.0,84.8,116.48,89.44,113.67915
451,6.3,31.7,-1.0,18.0,18.3,15.9,-1.0,-1.0,18.01,38.67,31.076551
452,40.6,21.36,18.96,54.78,-1.0,21.87,-1.0,25.84,24.79,17.48,32.979446
453,-1.0,14.7,38.6,45.4,-1.0,-1.0,-1.0,-1.0,-1.0,32.66,25.068586
454,18.67,22.9,28.47,-1.0,41.43,22.47,-1.0,21.58,25.06,19.83,28.66154
455,8.2,-1.0,-1.0,13.9,-1.0,19.5,22.356,15.3,21.4,24.1,21.410091
456,40.4,-1.0,-1.0,62.5,44.69,57.9,79.279,41.7,37.91,36.4,42.081566
457,-1.0,39.8,70.7,135.4,186.39,60.3,132.1,35.2,76.05,68.4,80.266785
458,34.5,87.3,-1.0,56.9,63.5,42.5,53.581,-1.0,45.14,42.26,68.68045
459,2.97,11.68,34.71,-1.0,54.21,19.81,46.41,12.94,19.5,16.99,29.671335
460,70.8,64.7,-1.0,257.3,82.05,41.1,53.544,57.4,43.46,54.0,64.40423
461,-1.0,34.8,66.6,103.3,94.95,49.8,88.899,-1.0,41.0,71.4,52.734756
462,-1.0,22.11,12.1,8.1,-1.0,15.68,-1.0,7.69,15.72,10.07,28.84369
463,-1.0,-1.0,-1.0,19.9,22.59,7.3,28.418,22.8,13.4,19.8,18.069727
464,-1.0,-1.0,23.4,38.8,39.99,23.5,66.277,51.7,26.4,25.0,26.142843
465,-1.0,24.41,20.48,12.53,-1.0,24.97,137.98,14.97,13.77,21.56,19.136093
466,-1.0,65.6,37.3,104.5,102.88,46.2,126.0,-1.0,79.2,44.6,59.767494
467,-1.0,110.2,78.4,-1.0,206.14,94.6,220.37,-1.0,124.4,139.1,96.94708
468,71.5,30.7,-1.0,136.1,127.1,60.1,147.43,59.7,56.57,75.0,62.123394
469,-1.0,34.1,68.5,-1.0,43.0,-1.0,82.409,-1.0,21.53,73.27,44.010887
470,23.8,-1.0,-1.0,-1.0,28.2,-1.0,29.108,-1.0,7.44,29.84,12.942193
471,-1.0,39.9,-1.0,-1.0,40.9,-1.0,54.661,-1.0,38.05,53.71,47.79945
472,-1.0,44.4,34.1,38.1,40.19,34.0,100.12,-1.0,62.4,33.9,44.84152
473,-1.0,-1.0,-1.0,15.1,11.12,5.8,22.447,12.4,10.9,5.8,16.380865
474,-1.0,-1.0,-1.0,31.6,14.96,16.1,50.715,16.9,22.2,13.6,19.996897
475,-1.0,25.6,18.3,15.5,-1.0,-1.0,-1.0,-1.0,12.54,27.97,20.863153
476,-1.0,59.7,68.1,65.5,-1.0,74.3,-1.0,47.5,56.77,55.32,56.88563
477,-1.0,29.4,68.3,65.2,49.19,39.1,104.26,-1.0,38.5,45.8,52.15232
478,-1.0,19.9,37.3,67.9,34.98,27.1,47.494,-1.0,14.0,21.7,30.350224
479,-1.0,37.4,54.5,62.7,-1.0,38.3,86.868,-1.0,33.6,33.7,45.630894
480,-1.0,108.1,145.8,187.4,-1.0,56.1,-1.0,46.8,-1.0,99.49,108.4037
481,-1.0,27.0,32.1,28.0,28.06,50.7,42.233,-1.0,37.6,34.9,37.10879
482,-1.0,62.4,101.8,67.6,-1.0,-1.0,-1.0,-1.0,49.73,93.44,64.57022
483,-1.0,28.1,38.0,60.2,37.08,81.7,72.007,-1.0,48.7,28.4,46.610268
484,-1.0,46.7,-1.0,-1.0,40.4,-1.0,26.074,-1.0,24.31,90.72,47.809155
485,45.3,99.37,77.95,-1.0,-1.0,60.07,54.52,82.97,87.69,83.3,63.361828
486,-1.0,23.8,57.8,129.7,-1.0,49.3,-1.0,21.3,58.93,55.64,68.849686
487,-1.0,-1.0,-1.0,82.5,29.62,18.3,77.678,19.9,20.0,33.1,26.88302
488,-1.0,74.8,35.3,-1.0,95.68,40.2,218.31,94.2,101.45,112.5,71.25856
489,-1.0,70.7,71.2,258.5,87.41,38.7,144.22,-1.0,64.5,67.1,73.823746
490,16.67,26.76,29.45,-1.0,-1.0,16.37,26.2,26.25,27.27,29.02,22.341805
491,-1.0,32.8,39.0,50.3,45.05,42.4,65.501,-1.0,33.1,39.3,39.583454
492,-1.0,28.6,34.7,49.3,85.76,60.7,55.041,-1.0,31.8,76.1,42.776714
493,16.65,16.24,107.89,-1.0,-1.0,19.26,37.64,15.86,17.14,29.3,29.272459
494,-1.0,58.0,59.4,142.1,137.1,71.7,131.29,97.2,75.78,80.5,66.928925
495,-1.0,14.9,15.1,11.4,-1.0,-1.0,-1.0,-1.0,10.18,24.54,16.607569
496,-1.0,37.5,74.8,61.8,69.58,16.0,155.12,-1.0,28.7,95.1,63.74946
497,-1.0,54.7,59.6,112.2,61.56,50.4,-1.0,-1.0,35.8,43.6,50.08997
498,-1.0,4.3,13.1,14.1,44.8,3.3,33.919,-1.0,-1.0,24.23,66.270676
499,-1.0,-1.0,78.0,184.7,175.7,27.2,123.0,-1.0,-1.0,59.46,85.297195
500,15.5,19.2,-1.0,57.3,24.9,-1.0,26.633,-1.0,8.45,17.43,15.034322
501,29.7,12.3,-1.0,-1.0,46.1,19.2,53.621,-1.0,21.88,30.14,24.85371
502,-1.0,71.6,54.2,58.9,160.33,66.9,97.828,-1.0,70.4,62.6,68.94855
503,-1.0,-1.0,-1.0,25.4,26.69,12.5,43.638,13.6,9.1,23.2,13.824294
504,-1.0,-1.0,-1.0,17.5,37.33,16.4,76.576,42.6,55.8,44.1,40.962536
505,-1.0,33.2,36.6,35.4,35.46,42.5,52.769,-1.0,37.3,39.0,39.33765
506,-1.0,25.7,62.8,175.0,-1.0,48.8,-1.0,42.6,58.38,56.92,74.8877
507,52.1,46.2,60.3,57.4,46.7,59.8,84.636,-1.0,61.42,62.1,63.88813
508,-1.0,10.9,15.8,17.3,22.03,5.6,47.089,25.5,16.8,20.2,16.232481
509,-1.0,58.2,97.9,195.2,161.72,-1.0,116.98,-1.0,77.4,86.2,90.94333
510,-1.0,52.2,64.3,57.1,100.42,50.3,71.349,-1.0,52.2,65.0,58.813564
511,-1.0,48.4,43.5,70.3,90.6,30.1,65.843,-1.0,-1.0,77.79,60.323753
512,-1.0,34.6,54.4,87.3,73.15,39.9,110.41,39.3,-1.0,44.8,48.50453
513,-1.0,32.9,56.0,84.9,-1.0,29.2,-1.0,27.2,26.13,40.85,40.85394
514,-1.0,37.2,-1.0,-1.0,25.9,-1.0,18.644,-1.0,12.81,60.17,34.306004
515,-1.0,25.6,32.4,122.6,70.2,39.4,96.894,-1.0,29.0,40.3,40.162155
516,-1.0,45.1,63.1,40.0,-1.0,-1.0,-1.0,-1.0,23.3,47.04,38.792072
517,-1.0,-1.0,14.1,13.2,18.82,15.3,16.511,6.2,27.0,10.6,21.70885
518,-1.0,63.8,39.2,47.7,110.32,26.5,112.37,-1.0,19.1,37.6,34.719315
519,21.3,9.7,-1.0,31.1,26.23,23.2,57.159,19.0,15.96,23.3,23.083172
520,-1.0,-1.0,-1.0,37.4,52.69,29.1,35.678,27.4,24.4,24.1,31.414621
521,-1.0,40.0,69.6,79.7,-1.0,28.1,-1.0,34.3,38.15,117.86,47.24074
522,-1.0,18.5,17.7,94.1,98.89,28.5,77.223,-1.0,24.8,29.2,29.463728
523,-1.0,21.6,38.7,91.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.53,44.40755
524,-1.0,74.1,69.8,86.9,87.52,66.0,110.25,-1.0,89.9,75.0,75.12338
525,-1.0,15.3,12.8,8.7,-1.0,-1.0,-1.0,-1.0,15.18,17.12,21.439903
526,19.31,32.95,42.74,-1.0,-1.0,26.2,47.66,27.58,29.79,21.04,29.990274
527,15.2,13.12,13.8,9.44,-1.0,11.63,-1.0,14.18,13.24,9.62,10.319196
528,-1.0,42.5,22.8,28.3,-1.0,-1.0,-1.0,-1.0,19.5,28.21,25.797012
529,-1.0,10.9,55.8,50.5,-1.0,58.5,-1.0,-1.0,29.33,42.37,40.78818
530,46.6,69.9,-1.0,158.5,97.88,52.9,163.23,74.2,63.04,80.8,70.51954
531,-1.0,37.7,44.7,152.6,-1.0,40.0,-1.0,45.5,-1.0,85.66,46.77651
532,-1.0,22.5,36.0,44.0,-1.0,20.6,63.5,32.2,29.1,36.5,30.410696
533,-1.0,13.2,22.1,-1.0,-1.0,-1.0,-1.0,-1.0,21.49,27.87,24.467794
534,-1.0,39.4,74.6,177.6,-1.0,45.1,-1.0,58.1,64.69,53.6,80.245224
535,16.43,21.21,26.79,-1.0,-1.0,21.97,-1.0,17.83,21.04,19.98,24.94814
536,-1.0,27.8,41.5,67.9,-1.0,44.1,102.06,31.9,46.3,38.5,40.802204
537,21.29,46.76,31.22,141.84,-1.0,-1.0,-1.0,25.27,77.15,55.25,57.293583
538,86.9,67.6,116.2,258.3,136.86,57.4,136.7,72.3,136.06,91.8,121.87612
539,17.35,21.14,-1.0,-1.0,-1.0,27.76,102.7,20.93,18.45,19.36,20.947231
540,128.48,93.96,134.24,-1.0,25.66,96.49,133.22,63.33,118.07,108.46,107.61585
541,29.27,28.77,37.0,-1.0,96.9,16.07,68.46,26.03,22.01,26.55,26.316877
542,-1.0,22.0,16.2,19.7,33.65,17.9,115.27,38.0,21.9,23.2,20.743694
543,-1.0,10.5,41.9,22.7,-1.0,-1.0,-1.0,-1.0,19.68,30.78,28.985888
544,-1.0,33.5,31.0,54.5,-1.0,-1.0,-1.0,-1.0,16.91,68.52,31.808308
545,-1.0,-1.0,55.6,70.7,22.4,24.4,50.259,-1.0,-1.0,17.88,32.860218
546,-1.0,36.1,78.9,81.2,149.78,70.8,104.75,-1.0,58.6,34.7,67.5328
547,-1.0,27.2,24.6,40.4,12.51,25.0,51.413,12.3,29.52,20.2,27.513922
548,-1.0,15.4,17.5,15.3,-1.0,-1.0,-1.0,-1.0,11.77,16.63,17.143694
549,-1.0,62.1,78.8,234.3,-1.0,86.5,227.94,62.9,110.7,82.0,89.15204
550,-1.0,50.5,62.7,62.6,-1.0,56.9,-1.0,70.5,60.09,50.41,61.626087
551,58.9,72.4,47.0,72.5,62.08,45.7,219.84,57.9,57.28,51.5,49.026608
552,17.77,21.18,28.76,-1.0,-1.0,62.1,51.03,19.37,28.78,20.52,29.163425
553,13.0,-1.0,-1.0,27.1,-1.0,12.0,31.839,5.5,-1.0,24.8,21.671167
554,-1.0,22.6,44.3,59.4,39.0,25.2,79.659,-1.0,30.2,42.3,39.496956
555,-1.0,58.1,65.0,88.7,-1.0,46.4,-1.0,45.9,53.69,51.27,52.547276
556,38.4,33.7,-1.0,67.0,-1.0,25.3,79.256,-1.0,46.39,55.06,44.981655
557,-1.0,50.9,-1.0,-1.0,55.4,-1.0,22.449,-1.0,30.87,48.23,55.942135
558,-1.0,-1.0,-1.0,17.5,10.49,10.8,18.622,15.9,8.8,23.3,10.519587
