,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN_med,CEN_pred
272,-1.0,-1.0,-1.0,32.7,26.43,17.2,52.569,20.5,30.7,25.4,24.221445
273,-1.0,24.6,24.1,197.7,162.56,24.0,152.65,54.8,-1.0,47.0,44.69226
274,-1.0,8.5,27.5,4.4,-1.0,-1.0,-1.0,19.51,-1.0,5.97,14.887037
275,-1.0,16.6,36.9,16.8,-1.0,-1.0,-1.0,129.14,-1.0,15.61,12.737952
276,50.16,-1.0,69.45,-1.0,76.04,66.54,25.97,42.08,48.32,68.24,61.058636
277,20.7,24.2,-1.0,39.1,21.43,17.1,35.583,-1.0,22.7,24.66,20.106829
278,-1.0,21.9,48.9,53.4,-1.0,51.0,-1.0,27.68,30.7,22.44,35.75027
279,33.5,25.4,50.5,149.4,107.16,32.1,95.674,53.2,26.2,60.39,58.0093
280,-1.0,30.0,38.6,60.8,-1.0,50.3,105.2,42.5,46.4,57.9,48.802162
281,-1.0,-1.0,31.2,36.9,38.84,23.2,36.528,30.7,27.3,15.3,26.788502
282,23.6,-1.0,-1.0,71.6,91.26,19.1,79.809,40.4,31.3,37.4,39.646633
283,48.54,88.55,104.89,-1.0,-1.0,93.52,229.27,99.29,77.24,155.97,134.86229
284,-1.0,15.7,19.8,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.83,13.214547
285,61.9,46.4,57.0,178.8,245.31,60.9,208.19,60.0,-1.0,129.38,96.53109
286,36.75,38.29,-1.0,-1.0,42.81,30.79,276.75,53.02,34.16,50.01,43.94785
287,31.1,26.9,-1.0,37.5,44.9,11.8,73.521,52.97,-1.0,17.01,30.408491
288,20.8,65.9,-1.0,-1.0,35.1,27.5,58.949,103.24,-1.0,52.11,33.08887
289,21.72,31.91,25.73,-1.0,-1.0,26.56,118.34,26.24,25.52,26.92,27.093613
290,-1.0,32.2,22.0,137.0,140.5,42.0,95.221,36.7,-1.0,23.9,43.866554
291,-1.0,27.5,32.8,44.2,-1.0,-1.0,-1.0,31.97,-1.0,33.93,24.067848
292,-1.0,28.0,35.8,235.8,56.31,22.4,158.35,44.9,-1.0,23.8,36.24345
293,40.0,29.6,37.1,28.9,29.57,22.8,63.145,17.8,23.1,31.82,30.392092
294,-1.0,7.8,-1.0,-1.0,37.7,-1.0,47.823,8.47,-1.0,14.99,29.753931
295,28.4,33.5,-1.0,37.9,35.31,32.5,52.32,-1.0,37.9,38.67,34.651665
296,37.71,53.57,106.88,-1.0,-1.0,36.44,66.01,44.45,33.06,43.84,50.656227
297,-1.0,-1.0,-1.0,-1.0,65.7,-1.0,39.511,21.43,-1.0,20.59,30.250599
298,15.64,16.19,16.25,-1.0,-1.0,16.17,28.22,13.72,15.65,14.88,15.676041
299,-1.0,11.6,15.9,16.7,16.62,14.2,44.189,20.9,-1.0,11.1,16.180101
300,37.4,33.5,-1.0,29.5,41.26,22.1,50.758,-1.0,30.3,40.56,30.345608
301,-1.0,43.8,72.6,153.7,162.2,29.6,126.37,53.3,-1.0,26.9,57.163986
302,11.92,25.95,-1.0,-1.0,43.02,-1.0,241.83,15.76,20.0,22.85,21.223263
303,53.3,57.8,-1.0,66.2,50.96,59.6,59.689,-1.0,69.7,80.17,62.96782
304,24.25,46.89,-1.0,-1.0,-1.0,24.21,102.51,23.24,27.25,62.95,29.429005
305,-1.0,-1.0,-1.0,31.5,41.26,26.6,60.696,19.9,15.8,26.3,25.559925
306,-1.0,33.2,57.4,62.2,29.24,40.5,49.318,-1.0,-1.0,32.9,36.256706
307,-1.0,18.3,14.3,17.5,-1.0,-1.0,-1.0,18.21,-1.0,13.77,14.134625
308,-1.0,39.2,55.2,103.0,-1.0,56.9,-1.0,50.33,49.8,62.18,56.468643
309,39.2,-1.0,-1.0,-1.0,39.24,37.2,45.244,37.7,41.4,36.1,36.377567
310,-1.0,10.8,11.9,6.4,-1.0,-1.0,-1.0,22.68,-1.0,9.7,9.70793
311,38.6,9.4,-1.0,48.1,29.13,23.2,52.475,48.9,33.3,37.46,35.93315
312,-1.0,49.4,60.8,131.0,47.25,32.7,77.79,42.1,-1.0,52.4,34.70323
313,-1.0,14.88,41.11,49.45,-1.0,7.17,52.56,18.42,31.7,25.01,26.590775
314,-1.0,17.7,43.9,109.8,-1.0,45.0,-1.0,73.77,24.2,48.11,57.752808
315,-1.0,-1.0,-1.0,8.1,3.46,8.5,7.907,15.3,9.0,9.3,14.240512
316,-1.0,29.1,27.6,50.0,-1.0,27.4,61.056,36.2,33.2,29.4,32.526566
317,-1.0,42.0,45.0,42.4,66.16,47.8,50.596,64.2,-1.0,31.7,59.370415
318,-1.0,5.6,36.2,39.5,-1.0,-1.0,-1.0,59.3,-1.0,21.59,28.593904
319,-1.0,43.0,70.8,127.8,-1.0,-1.0,-1.0,-1.0,18.9,21.91,44.928436
320,-1.0,63.9,43.2,52.7,80.25,62.2,96.331,49.5,-1.0,76.9,64.32295
321,-1.0,-1.0,51.9,67.9,-1.0,37.2,68.316,54.4,99.8,59.8,42.186615
322,-1.0,-1.0,21.1,32.3,24.88,16.8,39.047,26.4,27.2,16.7,21.062128
323,-1.0,22.1,46.6,42.0,-1.0,18.0,-1.0,-1.0,22.8,48.92,21.888424
324,65.3,-1.0,-1.0,151.6,47.94,70.2,219.05,94.8,57.5,89.68,82.02097
325,15.39,24.31,31.67,-1.0,-1.0,25.75,26.48,30.45,29.28,25.34,31.250574
326,72.04,40.83,57.78,-1.0,54.79,51.97,51.45,45.21,68.52,45.83,55.574795
327,-1.0,45.9,47.8,-1.0,-1.0,34.4,-1.0,75.16,32.5,35.15,29.297318
328,82.57,102.17,44.21,-1.0,61.82,54.22,93.95,63.61,68.85,73.78,70.65916
329,-1.0,46.9,44.3,-1.0,-1.0,32.1,-1.0,-1.0,-1.0,39.11,32.209595
330,-1.0,99.4,136.5,371.4,157.28,78.9,298.54,117.8,95.8,178.4,129.05223
331,-1.0,-1.0,47.4,127.5,-1.0,-1.0,-1.0,22.64,17.8,29.2,28.255348
332,8.5,7.8,-1.0,57.8,32.0,-1.0,28.728,12.98,-1.0,14.72,16.453375
333,-1.0,133.2,132.6,363.6,287.83,112.0,-1.0,132.6,-1.0,105.8,112.95843
334,-1.0,29.9,33.4,58.0,-1.0,35.0,65.337,45.2,52.4,40.0,42.3015
335,-1.0,42.0,48.4,117.6,78.69,38.4,106.22,39.8,-1.0,47.3,43.87172
336,50.6,45.1,-1.0,85.3,73.02,34.8,84.519,-1.0,57.9,50.53,47.790504
337,84.6,72.9,-1.0,131.1,116.26,81.9,148.33,-1.0,89.5,84.54,86.67297
338,-1.0,17.6,37.4,32.5,-1.0,16.4,-1.0,31.28,-1.0,12.23,19.3155
339,-1.0,63.6,27.4,78.0,127.59,59.4,240.46,46.5,-1.0,45.7,48.38104
340,-1.0,-1.0,-1.0,78.5,34.23,16.7,82.808,51.9,30.0,30.1,32.52385
341,-1.0,49.8,90.3,56.1,81.85,68.6,83.695,62.6,-1.0,83.3,66.225334
342,-1.0,63.7,82.7,114.2,75.13,89.7,147.47,88.1,-1.0,57.8,83.14909
343,-1.0,20.1,51.2,60.9,-1.0,29.2,-1.0,254.61,44.5,36.55,31.520885
344,41.5,31.6,-1.0,54.3,73.07,31.9,54.297,-1.0,36.4,22.68,40.52283
345,15.7,-1.0,-1.0,28.1,34.07,22.3,62.02,30.9,15.3,35.87,27.228283
346,41.6,-1.0,54.3,70.3,44.96,33.8,80.98,64.1,53.6,47.77,43.16243
347,32.2,-1.0,56.5,264.5,102.7,38.4,130.65,72.7,66.0,82.48,58.830647
348,-1.0,19.4,56.2,117.8,52.03,21.0,79.968,32.3,-1.0,21.1,24.811771
349,-1.0,40.3,52.1,85.4,115.42,29.2,90.018,56.9,-1.0,53.2,41.973858
350,-1.0,22.7,21.7,26.9,32.38,18.8,77.907,22.7,61.8,19.3,23.14577
351,-1.0,30.8,42.7,47.7,49.66,25.0,-1.0,44.6,-1.0,31.0,34.79185
352,35.72,39.51,35.13,-1.0,-1.0,36.6,38.38,29.56,32.82,36.06,40.455063
353,42.59,33.26,44.02,-1.0,54.49,31.52,66.79,36.78,39.81,42.69,36.13616
354,-1.0,30.0,32.5,47.6,-1.0,26.6,-1.0,-1.0,-1.0,33.25,23.201485
355,23.4,21.1,-1.0,35.8,34.18,8.9,34.398,25.9,21.7,20.75,19.438107
356,-1.0,76.1,86.6,146.2,178.98,74.5,160.82,121.5,-1.0,105.3,88.990486
357,-1.0,12.2,2.0,7.4,-1.0,0.0,-1.0,25.84,-1.0,7.5,10.490006
358,24.1,46.9,-1.0,32.7,37.06,49.4,39.657,33.6,42.0,63.44,48.26595
359,-1.0,57.1,44.8,-1.0,-1.0,44.2,-1.0,-1.0,51.0,30.56,42.87965
360,-1.0,55.2,54.2,70.8,-1.0,45.6,-1.0,21.12,50.5,54.29,51.707428
361,-1.0,-1.0,-1.0,27.6,26.54,20.1,51.826,37.0,51.5,32.2,31.7022
362,-1.0,27.0,36.7,68.0,-1.0,44.7,63.339,42.7,36.8,27.0,41.752686
363,-1.0,-1.0,-1.0,131.3,48.03,21.4,51.828,35.6,32.4,27.9,26.523157
364,-1.0,40.0,35.8,-1.0,-1.0,33.6,-1.0,-1.0,-1.0,41.53,31.360924
365,-1.0,-1.0,19.1,27.5,-1.0,-1.0,-1.0,-1.0,-1.0,10.95,14.773729
366,32.29,-1.0,41.71,-1.0,182.61,42.64,38.72,36.99,34.84,44.49,44.694355
367,-1.0,37.2,63.8,41.6,-1.0,30.9,-1.0,-1.0,36.7,29.42,35.141792
368,-1.0,35.9,57.7,61.7,-1.0,46.2,-1.0,-1.0,26.1,34.77,39.555813
369,11.6,19.3,-1.0,34.1,12.93,16.5,32.269,-1.0,19.7,34.23,16.892256
370,16.61,19.12,19.7,-1.0,-1.0,18.15,38.81,11.71,17.56,21.08,17.756994
371,53.0,58.22,-1.0,-1.0,-1.0,31.12,148.53,42.35,56.45,45.52,47.07152
372,24.7,-1.0,-1.0,80.4,20.82,18.5,52.509,18.8,16.1,21.36,23.934082
373,-1.0,8.4,22.1,41.2,111.26,16.2,47.222,14.9,-1.0,12.6,19.233845
374,-1.0,64.4,44.1,222.7,226.48,52.9,220.39,82.7,-1.0,97.6,85.14256
375,44.34,86.42,70.19,140.44,-1.0,61.54,-1.0,58.53,48.53,69.87,60.24084
376,-1.0,54.7,56.1,131.7,45.69,55.1,167.4,40.0,-1.0,32.1,52.028
377,-1.0,-1.0,14.9,49.0,-1.0,17.7,55.186,37.6,33.6,26.5,21.354149
378,-1.0,35.4,35.4,137.9,86.37,32.0,166.26,50.0,48.8,47.99,43.4795
379,45.5,53.0,-1.0,98.9,55.58,37.8,71.954,49.1,50.1,46.84,47.308456
380,17.5,35.9,-1.0,48.0,-1.0,5.4,49.546,21.9,-1.0,14.47,18.625967
381,-1.0,30.0,48.8,-1.0,-1.0,32.7,-1.0,-1.0,29.9,45.75,30.155212
382,11.9,-1.0,-1.0,49.1,45.85,8.3,43.588,13.9,6.1,9.01,21.949356
383,-1.0,-1.0,17.3,25.1,27.62,15.2,18.503,18.3,14.0,17.2,16.870249
384,36.7,24.4,41.5,73.8,118.56,25.5,48.604,35.2,24.3,19.3,42.784428
385,11.07,14.57,21.52,-1.0,-1.0,19.36,-1.0,18.48,12.35,8.62,17.259714
386,-1.0,31.6,41.3,54.6,-1.0,33.3,102.59,51.7,55.5,50.3,41.980694
387,-1.0,60.8,44.6,92.9,-1.0,46.1,145.76,52.0,-1.0,47.1,41.51338
388,-1.0,39.2,54.7,-1.0,-1.0,32.9,-1.0,135.56,18.3,39.05,25.379234
389,-1.0,33.6,33.5,49.1,-1.0,43.7,-1.0,45.2,53.1,43.22,49.392204
390,-1.0,27.7,22.8,32.1,69.61,22.6,45.583,36.8,-1.0,25.8,32.976604
391,-1.0,8.1,17.7,45.6,-1.0,-1.0,-1.0,27.12,-1.0,19.16,17.377817
392,49.6,-1.0,-1.0,53.0,43.9,11.6,52.705,31.1,48.2,15.93,29.853148
393,-1.0,24.3,40.1,61.1,47.02,26.6,39.971,38.4,-1.0,38.3,30.255125
394,73.7,-1.0,-1.0,71.6,40.4,26.0,97.007,-1.0,10.2,31.18,38.669777
395,56.0,38.5,71.4,215.9,88.31,61.1,131.92,89.5,33.9,120.01,80.32239
396,-1.0,33.6,48.6,-1.0,-1.0,30.4,-1.0,87.3,29.8,35.49,29.733639
397,-1.0,31.2,20.2,17.8,-1.0,-1.0,-1.0,-1.0,-1.0,20.94,16.203848
398,49.22,54.77,-1.0,-1.0,-1.0,53.55,96.27,41.28,60.67,87.87,61.02272
399,27.5,27.2,-1.0,40.2,30.67,32.6,50.773,-1.0,34.9,28.86,30.952581
400,-1.0,-1.0,47.0,25.8,29.55,25.4,66.13,30.7,20.8,25.2,24.45249
401,-1.0,28.4,38.2,30.8,30.91,31.4,33.899,27.3,-1.0,32.7,31.320545
402,-1.0,-1.0,-1.0,-1.0,24.3,-1.0,15.048,-1.0,-1.0,9.88,8.633189
403,16.3,27.3,-1.0,24.8,38.1,13.4,47.77,23.81,-1.0,12.67,18.960127
404,-1.0,-1.0,47.4,105.1,-1.0,-1.0,-1.0,44.43,-1.0,47.14,38.42959
405,-1.0,-1.0,-1.0,-1.0,65.6,-1.0,39.165,8.29,-1.0,8.26,24.791267
406,-1.0,49.0,80.3,309.3,52.51,37.9,64.287,75.6,-1.0,63.9,59.836422
407,-1.0,27.2,46.5,65.6,-1.0,28.4,-1.0,-1.0,-1.0,22.89,24.208025
408,-1.0,28.1,32.5,38.2,42.04,24.6,55.056,53.4,-1.0,27.9,32.83505
409,-1.0,7.7,-1.0,-1.0,23.7,-1.0,30.051,13.14,-1.0,13.69,13.995199
410,-1.0,57.1,73.2,56.8,-1.0,64.6,-1.0,62.71,104.8,86.69,79.36478
411,-1.0,118.6,175.4,445.7,110.43,88.9,255.21,117.0,-1.0,106.3,96.7698
412,17.8,47.6,-1.0,35.2,29.8,23.6,-1.0,25.92,-1.0,19.45,31.039507
413,-1.0,0.9,8.1,16.9,28.8,15.7,78.76,12.4,53.2,12.3,19.80076
414,-1.0,27.8,28.5,29.4,24.01,62.2,45.524,26.1,-1.0,36.8,25.206717
415,-1.0,31.7,63.5,-1.0,-1.0,46.6,-1.0,-1.0,48.2,37.93,50.22741
416,-1.0,60.9,-1.0,108.9,-1.0,54.8,-1.0,-1.0,46.5,47.37,50.718864
417,25.6,20.36,16.62,30.71,-1.0,21.47,-1.0,24.65,15.28,26.27,22.87768
418,17.1,33.9,-1.0,33.2,21.96,14.3,39.484,-1.0,12.8,23.78,17.626562
419,-1.0,44.5,48.8,50.5,123.58,48.1,106.66,55.9,-1.0,34.3,48.73347
420,-1.0,-1.0,32.2,34.7,-1.0,-1.0,-1.0,24.59,-1.0,21.97,23.046883
421,-1.0,-1.0,-1.0,39.5,28.89,10.0,71.925,16.2,17.9,17.1,19.800915
422,-1.0,-1.0,7.4,16.4,32.53,6.4,37.317,14.7,13.9,6.5,15.338138
423,-1.0,47.3,41.3,120.2,108.9,66.5,130.38,-1.0,-1.0,52.8,62.80259
424,-1.0,34.0,22.6,34.9,-1.0,20.5,-1.0,-1.0,20.8,28.74,20.701889
425,-1.0,87.6,108.3,330.9,98.9,69.4,216.24,74.8,-1.0,54.7,69.82885
426,-1.0,25.5,44.8,52.2,-1.0,30.1,-1.0,-1.0,60.1,46.92,42.56968
427,-1.0,69.0,94.1,156.0,74.34,71.1,112.72,61.6,-1.0,70.8,66.06381
428,32.4,31.1,-1.0,61.7,36.91,34.5,60.404,32.0,-1.0,30.76,33.300293
429,20.38,24.92,18.43,-1.0,-1.0,18.26,56.56,19.82,21.21,21.86,23.872986
430,-1.0,17.3,32.8,202.7,-1.0,26.5,-1.0,56.68,34.4,65.37,57.98753
431,-1.0,-1.0,-1.0,51.7,66.94,15.4,65.987,36.1,41.7,17.3,28.245056
432,-1.0,92.0,47.3,131.0,-1.0,55.8,281.94,71.7,-1.0,106.2,57.86957
433,-1.0,51.6,72.7,160.2,-1.0,48.3,-1.0,-1.0,46.6,58.4,54.090164
434,-1.0,35.4,69.9,-1.0,-1.0,56.3,-1.0,7.64,35.6,33.1,31.681913
435,-1.0,-1.0,-1.0,10.7,-1.0,8.7,23.565,17.2,24.6,14.4,13.907467
436,-1.0,83.5,94.7,241.2,122.67,74.3,183.69,117.3,108.3,105.51,127.153206
437,-1.0,21.1,-1.0,-1.0,34.0,-1.0,49.001,48.97,-1.0,34.85,32.165176
438,-1.0,13.7,28.8,108.2,-1.0,12.9,89.439,19.2,-1.0,15.8,17.868015
439,-1.0,-1.0,-1.0,19.3,35.55,10.4,53.298,36.4,21.1,18.5,25.687634
440,-1.0,28.3,29.3,25.9,-1.0,-1.0,-1.0,26.84,-1.0,19.65,22.250387
441,-1.0,22.1,23.6,142.9,-1.0,23.6,-1.0,79.1,82.1,62.59,58.81288
442,51.8,-1.0,59.6,56.8,164.17,44.0,139.08,49.9,58.2,35.99,60.256165
443,-1.0,-1.0,33.0,60.2,73.81,43.6,96.548,51.9,44.3,80.3,53.126423
444,6.52,24.16,-1.0,-1.0,33.63,11.37,73.4,14.64,12.37,22.02,17.81916
445,20.7,47.8,-1.0,42.2,60.1,7.8,40.768,34.27,-1.0,20.64,21.04482
446,-1.0,-1.0,33.6,-1.0,-1.0,15.2,-1.0,-1.0,19.9,27.06,27.723568
447,27.3,24.5,-1.0,-1.0,43.9,16.4,34.002,27.48,-1.0,20.11,23.082071
448,-1.0,-1.0,-1.0,37.8,72.7,47.0,41.917,25.7,50.7,59.7,39.156933
449,-1.0,44.7,19.1,214.9,-1.0,-1.0,-1.0,88.42,19.7,35.99,52.539623
450,-1.0,23.49,30.01,25.82,-1.0,19.73,-1.0,36.68,8.95,18.52,22.861837
451,12.9,8.6,-1.0,-1.0,24.2,11.7,29.795,24.22,-1.0,24.97,17.536455
452,19.31,32.95,42.74,-1.0,-1.0,26.2,47.66,21.04,27.58,29.79,31.845753
453,-1.0,-1.0,-1.0,13.9,13.23,6.1,16.976,21.2,21.0,10.1,13.673322
454,-1.0,32.2,49.9,45.6,-1.0,30.1,-1.0,-1.0,21.5,20.31,27.698952
455,-1.0,-1.0,-1.0,18.2,13.14,13.5,31.917,12.2,20.3,15.6,17.862614
456,-1.0,-1.0,-1.0,19.3,39.44,17.8,24.233,47.2,8.2,9.8,21.173656
457,-1.0,-1.0,18.7,24.5,30.85,14.7,64.539,21.8,43.6,20.2,20.40751
458,29.3,1.9,-1.0,22.9,24.48,11.9,40.002,-1.0,17.7,24.51,18.432693
459,-1.0,30.6,35.0,52.1,-1.0,20.0,-1.0,20.66,20.3,20.64,22.589203
460,-1.0,66.4,89.7,127.2,-1.0,50.0,138.45,-1.0,81.0,65.2,69.26705
461,35.3,7.7,-1.0,-1.0,36.7,11.8,52.01,30.6,-1.0,14.44,27.912573
462,36.8,26.9,-1.0,27.5,35.47,26.9,46.693,39.8,36.3,35.53,34.565628
463,-1.0,29.5,54.0,22.2,-1.0,28.6,-1.0,-1.0,29.5,27.4,28.723461
464,-1.0,28.7,26.3,19.6,-1.0,-1.0,-1.0,34.6,-1.0,36.11,22.707672
465,5.4,-1.0,-1.0,11.3,-1.0,9.7,-1.0,20.7,26.4,9.3,10.977378
466,57.3,42.4,59.8,70.8,63.82,44.0,80.717,75.2,63.3,59.59,53.32328
467,-1.0,66.5,75.8,65.8,-1.0,-1.0,-1.0,-1.0,35.7,46.87,65.6628
468,-1.0,-1.0,33.3,63.8,94.07,34.0,105.01,39.6,74.2,36.8,43.95429
469,33.8,37.3,-1.0,63.4,203.99,29.7,74.722,-1.0,43.0,40.51,34.047607
470,30.3,25.0,-1.0,82.9,49.37,23.2,60.596,26.3,10.8,17.26,28.293793
471,85.4,74.5,144.5,296.5,87.32,57.1,132.24,69.4,67.8,82.65,77.43532
472,-1.0,-1.0,-1.0,56.6,47.64,42.8,74.184,43.0,44.3,30.6,49.3528
473,27.7,69.6,-1.0,12.1,-1.0,21.2,34.311,116.57,-1.0,1.74,29.195948
474,-1.0,31.6,23.3,19.5,-1.0,-1.0,-1.0,-1.0,-1.0,12.65,17.669191
475,28.1,-1.0,-1.0,20.8,27.75,19.4,59.744,32.5,30.8,20.7,24.99544
476,16.5,22.6,-1.0,35.9,31.15,18.5,41.044,36.5,16.8,21.94,25.44662
477,25.84,32.87,68.96,-1.0,-1.0,40.54,50.94,48.59,31.91,37.43,42.13474
478,-1.0,56.1,42.1,-1.0,-1.0,43.6,-1.0,-1.0,-1.0,42.42,33.805687
479,21.71,47.32,78.81,-1.0,-1.0,42.19,51.14,68.76,35.33,38.77,66.15298
480,-1.0,-1.0,39.1,107.1,37.24,42.4,116.06,36.9,45.1,44.3,44.844322
481,-1.0,7.9,38.3,51.0,-1.0,20.1,-1.0,-1.0,22.3,14.85,23.49944
482,-1.0,41.6,130.6,174.9,-1.0,-1.0,-1.0,-1.0,7.5,26.62,57.64357
483,-1.0,24.4,28.4,89.3,44.67,23.4,49.486,33.6,-1.0,24.0,25.480146
484,-1.0,6.0,-1.0,-1.0,8.9,-1.0,13.512,7.25,-1.0,6.37,9.195654
485,-1.0,48.2,-1.0,66.7,-1.0,35.1,-1.0,-1.0,32.4,39.54,32.819004
486,-1.0,19.5,17.1,31.6,-1.0,-1.0,-1.0,31.28,-1.0,18.1,18.683498
487,22.5,26.2,-1.0,34.7,-1.0,22.7,45.78,39.63,-1.0,24.77,27.042574
488,72.6,-1.0,-1.0,185.9,201.03,61.8,146.21,94.9,56.3,83.51,105.03197
489,-1.0,63.0,133.1,124.3,-1.0,-1.0,-1.0,-1.0,10.8,30.96,53.41597
490,-1.0,32.4,45.2,85.2,80.41,45.3,62.532,45.8,-1.0,33.7,40.6129
491,-1.0,33.4,0.7,32.1,-1.0,-1.0,-1.0,30.78,-1.0,38.83,17.377682
492,21.7,27.9,-1.0,82.0,38.26,19.2,-1.0,-1.0,33.0,34.35,30.184654
493,-1.0,17.3,65.7,19.7,-1.0,-1.0,-1.0,-1.0,-1.0,15.38,23.809898
494,-1.0,11.3,16.7,15.3,29.49,13.3,53.867,19.8,-1.0,14.6,16.281301
495,-1.0,-1.0,-1.0,8.5,16.38,15.0,16.482,18.9,20.7,7.9,18.326199
496,-1.0,42.9,39.8,78.8,58.81,43.0,80.503,40.3,-1.0,42.7,43.474945
497,-1.0,68.9,50.5,164.4,49.32,34.9,80.443,34.2,-1.0,33.5,33.74213
498,-1.0,27.63,-1.0,7.84,-1.0,33.86,30.97,13.65,18.86,13.97,21.13753
499,11.59,21.91,-1.0,-1.0,74.18,20.35,114.87,20.13,19.54,25.51,28.255877
500,12.3,-1.0,-1.0,11.6,16.0,9.3,29.367,19.34,-1.0,9.09,13.545677
501,-1.0,55.1,87.0,250.6,60.22,34.6,68.196,72.2,64.8,51.4,58.28717
502,28.61,31.99,23.05,-1.0,42.32,27.27,60.39,28.34,27.67,36.93,29.776987
503,-1.0,28.2,68.9,107.0,-1.0,46.9,-1.0,61.2,45.4,43.51,51.461426
504,28.6,15.4,-1.0,44.5,31.7,22.1,31.967,30.3,26.6,21.4,27.675991
505,-1.0,80.2,73.8,204.8,-1.0,-1.0,-1.0,-1.0,32.2,83.17,69.31465
506,-1.0,31.4,44.6,46.9,79.45,22.5,78.315,43.8,90.2,39.4,38.192745
507,-1.0,8.4,20.2,10.7,-1.0,-1.0,-1.0,-1.0,-1.0,8.77,9.612032
508,18.8,-1.0,-1.0,91.0,-1.0,16.8,51.3,35.4,45.8,17.2,27.904966
509,-1.0,27.9,15.0,16.4,-1.0,-1.0,-1.0,20.33,-1.0,18.33,16.417662
510,26.75,33.92,51.08,-1.0,44.74,37.4,105.9,22.82,31.15,46.13,32.675648
511,27.2,56.9,-1.0,-1.0,57.9,-1.0,48.808,26.15,-1.0,8.73,23.6395
512,-1.0,-1.0,-1.0,8.5,4.6,0.9,22.57,9.4,3.9,9.5,6.2082057
513,-1.0,36.1,31.0,33.0,46.69,35.2,161.1,36.1,42.6,35.4,34.5078
514,46.4,40.8,-1.0,55.4,54.58,40.2,70.073,43.5,48.2,43.35,44.26155
515,68.9,46.9,-1.0,76.6,153.3,28.7,115.23,-1.0,67.5,52.46,51.66238
516,-1.0,-1.0,-1.0,28.1,52.97,34.1,45.502,12.4,29.3,41.5,27.66445
517,24.0,-1.0,-1.0,24.7,34.0,-1.0,31.716,32.64,-1.0,25.18,24.18308
518,20.2,28.8,-1.0,89.6,99.79,20.9,93.473,41.4,18.1,27.24,37.705734
519,-1.0,32.8,23.3,39.2,34.56,27.1,47.485,31.4,-1.0,31.2,33.031662
520,-1.0,17.5,34.1,65.5,-1.0,32.8,-1.0,-1.0,19.1,26.2,29.938148
521,-1.0,28.1,46.0,39.5,-1.0,24.9,-1.0,-1.0,-1.0,23.54,25.577791
522,46.6,61.0,-1.0,53.3,63.69,55.1,70.095,-1.0,49.7,54.01,54.581177
523,-1.0,39.1,51.1,69.0,-1.0,-1.0,-1.0,-1.0,26.7,39.29,35.60172
524,-1.0,-1.0,31.6,55.4,59.88,45.7,67.61,50.5,123.3,50.0,55.83896
525,-1.0,11.0,-1.0,-1.0,43.3,-1.0,56.438,10.92,-1.0,32.01,29.230675
526,-1.0,-1.0,-1.0,23.0,-4.92,15.4,45.514,51.7,31.5,17.3,25.14446
527,-1.0,34.5,39.4,54.2,57.7,37.5,60.188,32.4,-1.0,37.7,39.03151
528,40.6,21.36,18.96,54.78,-1.0,21.87,-1.0,17.48,25.84,24.79,27.056568
529,-1.0,22.0,19.3,18.8,-1.0,-1.0,-1.0,-1.0,-1.0,15.76,13.986162
530,27.8,-1.0,-1.0,-1.0,65.32,38.7,84.169,48.6,48.9,58.7,56.098515
531,-1.0,43.8,59.9,80.3,61.7,52.4,82.2,34.7,-1.0,52.7,50.64421
532,-1.0,31.2,66.6,74.6,-1.0,28.8,89.652,52.1,-1.0,18.8,31.094439
533,-1.0,2.5,50.7,30.4,-1.0,-1.0,-1.0,38.23,-1.0,15.37,21.84587
534,29.2,-1.0,-1.0,38.0,25.77,32.9,58.908,35.2,47.7,27.41,38.053288
535,44.37,57.19,60.67,-1.0,-1.0,41.91,69.8,42.5,77.61,42.54,69.300804
536,-1.0,50.1,40.0,40.3,-1.0,-1.0,-1.0,44.19,-1.0,46.7,31.175005
537,24.99,29.41,20.65,-1.0,-1.0,39.65,21.85,32.51,-1.0,50.6,36.702
538,-1.0,15.5,30.0,29.2,32.02,22.8,49.007,20.7,-1.0,18.3,22.15759
539,-1.0,22.5,36.6,31.2,-1.0,28.8,-1.0,-1.0,25.7,25.21,25.895058
540,-1.0,17.8,16.7,-1.0,23.1,-1.0,24.665,18.69,-1.0,12.8,13.192398
541,-1.0,22.8,40.8,57.0,-1.0,29.6,-1.0,129.05,27.0,22.03,28.634808
542,71.0,72.6,50.1,90.3,75.43,38.6,134.68,52.2,75.6,55.12,61.377056
543,35.3,36.4,38.1,62.6,35.44,28.8,79.209,38.6,31.4,31.9,34.095787
544,-1.0,-1.0,21.1,20.9,29.78,12.8,35.191,14.7,29.3,14.3,16.883028
545,-1.0,25.1,40.8,25.4,-1.0,34.8,-1.0,34.36,36.3,30.86,36.138115
546,-1.0,-1.0,-1.0,26.4,-1.0,29.9,37.899,20.9,22.1,14.5,24.900946
547,32.0,-1.0,-1.0,33.3,42.2,20.0,48.524,21.08,-1.0,16.41,23.468052
548,-1.0,85.4,112.0,181.8,188.92,106.6,238.39,130.2,134.9,115.4,143.60095
549,21.3,21.2,-1.0,26.2,71.0,17.7,-1.0,27.8,-1.0,19.2,26.153053
550,-1.0,-1.0,18.6,21.4,-1.0,-1.0,-1.0,-1.0,-1.0,7.44,13.414184
